app_name,review_text
call of duty: world at war,"call of duty: world at war is a first person shooter created by treyarch for pc and consoles. originally named ' call of duty 5 ', the game continues, and subsequently finishes, the world war ii setting started from the first game, ' call of duty '. it is the first game within the ' call of duty: black ops ' series, although not branded/labeled as a 'black ops' game itself. it is considered the goriest, most emotionally hard hitting, and realistic call of duty video game to date. call of duty: world at war is a fictional video game depicting the fictional lives of two privates during the denouement of world war ii. the game starts with an american army soldier named private c. miller and his journey throughout the beaches and lands of japan, marching and fighting his way through makin, okanawa, and peleliu island with sergeant thomas sullivan (who is murdered by a japanese soldier early in the campaign), who is later replaced by sergeant roebuck. after the american-sided introduction, the game then switches to soviet union red army soldier private dimitri petrenko, and his journey with sergeant reznov, private chernov, and the rest of the red army as they charge their way throughout stalingrad in russia, to the fields of seelow in germany, and subsequently to berlin as they cut down all in their path, fighting and brutally slaughtering their way into the reichstag, to slice down the facist reich's flag, and to wave ultimate victory over germany for mother russia. campaign ================================ the game starts with the american campaign, with pvt. miller, along with sgt. roebuck and sullivan, charging through makin with their battalions, falling into ambushes, and blowing up an ammo depot. the game, after 3 american based missions, switches to the russian side of the campaign. the russian campaign starts with the player, pvt. petrenko, lying in the slaughter of his comrades after a massacre at a fountain at the red square in stalingrad. the player then continues with sgt. reznov to assassinate a german general named amsel, to avenge the fallen soldiers who had died at stalingrad. afterwards, they escape stalingrad and begin their own adventure to take back russia, and later berlin. the game continues with multiple battles and conflicts, which when paired with sean murray's amazing music, make the whole experience very emotionally hard hitting, and unforgettable. to the russian battle theme, and the 'black cats' fighting theme, the game deliveres an amazing experience that reminisces of the golden days of call of duty video games. zombies ================================ call of duty: world at war intruduces a new 'nazi zombies' mode into the franchise. the mode centers around an operative (or a group of operatives) as they are stranded at a certain base, in need of rescue, from a pending nazi zombie invasion. the group/player must work together/alone to fight their way through the carnage and to escape the compound they are in, being supplied with multiple weapons, and powerups through the way. this mode is definitely worth a try, and a good move on treyarch. multiplayer ================================ with the singleplayer campaign, the game also presents a co-op mode, which allows you to play the campaign with friends. it enables the new 'deathcards' cheats, which reveal special cheats as you collect them throughout the campaign. they're mostly jokes, such as the cheat that replaces all your weapons with stones. i ♥♥♥♥ you not. while the true multiplayer is broken, it can be fixed by following the pc gaming wiki article here [pcgamingwiki.com] . upon fixing the multiplayer, most players will notice that almost all the servers are sadly modded. most servers have leveling cheats enabled, where-in your first 5 minutes of gameplay the player will most likely already be leveled to level 28. i have suffered this, and many others have/will too. ignoring that, the multiplayer is mostly fun. there's multiple modes that will deliver a fun arcade experience for the player. nothing much to say here. issues/bugs/glitches ================================ albeit all the great things about the game, it does present multiple issues. for starters, the game has a failsafe where if the player does not advance at all, it will start spamming grenades at the player until they move forward. on most difficulties, this is usually 1 to 3 grenades. while this doesn't sound too bad, it becomes a terrible experience on veteran difficulties, as the player will most likely have 6-7, even 8 grenades thrown at them at once. the game also suffers from terrible ai issues. an example is in 'vendetta', the first russian campaign mission. during the part where you must protect your comrades as they storm a communications center, sometimes of the ai will become confused, and refuse to navigate. this results in a crash, which you must alt+tab out to see (as the game does not close automatically). sadly, this has happened to me at least 4 times throughout the campaign, with both american and russian campaigns. the ai can also be oblivious to enemies, where they (sometimes) will stand their and absorb bullets until they die, doing nothing. this is most prominant on veteran mode, and leads to an annoying experience, since your comrades will not help you at all during these fire-fights. happily, sgt. roebuck nor reznov will never have these errors; as reznov stays in the back (never moving unless it's a scripted event), and roebuck stays behind cover all of the time throwing grenades and using his pistol. the enemies also feel like they all have aimbot on higher difficulties, and aren't actually aiming for the armies as a whole; just you and you alone. final remarks ================================ i definitely recommend this game to everyone who has a love for first person shooters, war video games, or call of duty games, as this game will find a way to take camp in anyones heart and mind. this game is simply amazing, despite the issues it has, and definitely deserves a chance to be played by everyone. ================================ final rating : 8/10"
call of duty: world at war,"best cod ever. the zombie mode is so f*cking cool, more with custom maps for zombie mode :3. recomended!"
call of duty: world at war,"this game is amazing you can have mods, diffrent maps and there is still a good community on this game even knowing how old the game is."
call of duty: world at war,modded zombies is the best feature of waw on pc! give the game a try
call of duty: world at war,"this is in my opinion, the best call of duty every made. nearly 7 years later and it is still the game that i find myself going back to. treyarch did a phenomical job, and the ww2 era is something that i sorely miss in today's games. not to mention that this introduced the world famous zombie modes. some of the free zombie mods are worlds better than what you can get as paid dlc, or even full games from other sources or consoles. they really outdid themselves with this game. heres to hoping for a w@w 2 this fall!"
call of duty: world at war,"as you know, the cod community is stereotypically a buncha lame, trash talkin' 12 year olds. but that's okay. it has become part of the cod experience. community and overall enjoyment is still better than cs:go."
call of duty: world at war,this is the kinda game where you buy it on wii and then get an xbox and buy it on there and then get a gaming pc and buy it on there each time getting more and more enjoyable. the pc version brings a whole new experince with custom servers and modded zombies. and you cant forget the better graphics on the computer ;)
call of duty: world at war,"the call of duty series completely died out after world at war, in my opinion. black ops and black ops 2 are...okay. black ops 3 is just straight up not that good. world at war is an amazing game, zombies, campaign, multiplayer...whatever the f*ck you guys play, overall, its an amazing game. i believe i first played this on xbox 360 or ps3, but either way, i enjoyed this game a lot more than any other call of duty series."
call of duty: world at war,"custom zombies? yep, only reason."
call of duty: world at war,"play it for the zombie mod maps, there are 1000s of maps out there to play and experiment, lots of replayability with friends . the base game alone is worth it if its on sale atleast 24-48hrs of gameplay on base game alone worth it."
call of duty: world at war,wanna kill japanese people and set them on fire? wanna kill zombies? well this is the game for you.
call of duty: world at war,"great game. you can download many custom maps for zombies, free! definitely worth the 20$ if your computer can run it smoothly."
call of duty: world at war,really fun with the awseome zombie maps
call of duty: world at war,i need some friends to play with anyone down?
call of duty: world at war,"the best cod that has ever been made and always will, cod : waw is the best of all the cods and always will be, they have custom zombies and the campaign is the best of all the cods; it may be an old game but the zombies will always be the best! i mainly like this game for the custom zombies which is amazing and allows users to keep expanding this aging game. 7/10"
call of duty: world at war,it has the original zombies
call of duty: world at war,"the gameplay may be somewhat familiar to nearly all cod ♥♥♥♥♥♥s, but this game still stand to be something of one of the best cod games to date. it has mod support, the origional zombies mode and it has a lively community still making mods for ths game. i give this game a 9/11."
call of duty: world at war,"9 gb game and still better than 40 gb of cod ghosts crap... cod used to be good before, they should make more games like this... if you buy this game you won't regret it"
call of duty: world at war,"where do i start emmmm, so yeah there custom zombies ehmm , some custom zombies , oh no way guess what ..... there's custom zombies. really its just worth it 100% just for the zombies athough £20 on steam is alot i'd suggest checking things like ♥♥♥ to get a better deal or wait for a sale that will save you some cash like i did. all round great game , loads of fun solo but if you have freinds to play with it gets even better"
call of duty: world at war,"i love zombies, in special te original story and the custom maps xd"
call of duty: world at war,it's really good
call of duty: world at war,"i played the game for over 2000 hours on ps3 and over 500 hours on xbox 360. this is the best cod man has ever made. singleplayer is epic from the begining of being captured and tortured, to putting that rusian flag up. best cod campaign 10/10. next is zombies. tbh im not a zombies fan however, this has teh best maps for zombies and is just cool. with custom maps aswell that just makes my 7/10 go to a 9/10. wont give 10/10 until i like zombies ;) last is mp. same engine as cod4 in ww2. what is there to hate, fine there not many good servers as they are all 64 man xd. i want a classic 5v5 / 6v6 game to be perfect. there are extra xp / easy prestige servers if you cba to grind and tbh i dont see why you wouldnt use those servers. people say there are hackers but i have seen1 hacker who tried to aimbot but his aimbot missed everytime xd. i would buy this game for the price it is now!!!"
call of duty: world at war,best call of duty ever
call of duty: world at war,"i know i've only played this game for two hours on pc, but i already know what this game is all about from playing both the ps3 and 360 versions of it for years. after experiencing all the annoying ♥♥♥♥ that's plagued the console versions of waw, the pc version was a refreshing change from all the god mode, no clip, infection, infinite ammo, xp hacking ♥♥♥♥♥♥♥s on consoles. another major bonus of waw on pc is custom zombies which, after being able to play as a shotgun wielding patrick star shooting up dozens of bubble buddy zombies, further solidified my love for waw on pc. all in all, if you're a console gamer looking to escape the mess that is waw on consoles, get yourself a decent pc, buy this game (preferably when it's on sale because $9.99 is a hell of a lot better than paying $19.99 for an almost eight year old game), and enjoy waw before it went to ♥♥♥♥ on consoles. oh, one word of advice for console gamers wanting to play this version of waw, the mouse and keyboard makes it easier to aim in this game so don't be surprised when you get sniped dozens of times out of nowhere immediately after you spawn. 10/10 would pop hundreds of bubble buddies with a shotgun and get sniped out of nowhere immediately after spawning again."
call of duty: world at war,"*edit* this is one of the last good call of duty games in my opinion. the black ops series was well put together also, and advanced warfare turned out to be good so far. but i always come back to this cod, because of how simple it is, and the amount of people that still play this game after 6 years of it's release. i love this game, because of the campaign and most of all the zombies. considering that they have a lot of custom maps, it just makes this game worth playing anytime. i recommend this game to anyone who loves to play call of duty and the zombies mode itself."
call of duty: world at war,fun game ww2 so ya not bad like the zombies tho that is the best and u can even get custom maps and play with friends get the game!!!!!
call of duty: world at war,"one of my favorite games of all time. singleplayer is fun, multiplayer is fun and killing zombies was never better"
call of duty: world at war,a really great game to play modded zombies on!
call of duty: world at war,"call of duty is an amazing game all around from everything to its default content, to its mods section. and to be honest, not really hard to connect even with really slow wifi. all round winner :)"
call of duty: world at war,"i love wwii and am a huge fan of it. when i played this, it reminded me of 'the pacific'. it has some similarites and some differences. i hope that after all this advanced type games that are coming out now, they revert back to the old days when their games were actually good and worth $60."
call of duty: world at war,"review multiplayer: used to be very good, now not as good but still good many of the servers are now like fast xp servers which you get like 99999 xp for one kill, maps are nice i think maye a little too big but its ok, weapons are good they are just classic. campaign: nice story with good characters like reznov not much else to say about it but tis a nice campaign but once you complete it its not a thing you really want to go back and do again, it also has co op which is pretty good as well zombies: this is a amazing gamemode the only thing i think makes this game worth the money its so good you have all the dlc maps and the disk map which is very good but the thing that makes it amazing is custom zombies you have endless possibilitys you could have a map filled with santa zombies you could have a map made of cheese you can have like everything its amazing so overall this game is very good, recommend it"
call of duty: world at war,"buy this for one thing, the classic zombies mode. load up on tons of free downloadable maps and have fun with friends...a much more enjoyable experience then the later cod iterations imo."
call of duty: world at war,"hundred times better than the next-gen modern warfare sh*ts. plus, zombie mode is awesome ;o 10/10"
call of duty: world at war,cod waw is the greatest cod in history. playing this game with nazi zombie mods is super fun with friends. bought it for 20$ and was worth every penny
call of duty: world at war,bonzai! -every enemy in the game 10/10 would reccomend the zombies
call of duty: world at war,zis game is 100 times much better than ze call of duty ghosts ♥♥♥♥. i recommend you to play zis game cus its kind a funny you know guys c:
call of duty: world at war,best cod.
call of duty: world at war,awesome game with all the custom zombie maps. highly recommended.
call of duty: world at war,"very easy gameplay for beginners,if you get to know the game and the basics then you're all set..another thing i will mention is the custom zombies their are many custom maps they're very easy to download...thumbs up to the game makers and all the custom map makers!"
call of duty: world at war,this is real cod.
call of duty: world at war,easier to escape from auschwitz than beat this game
call of duty: world at war,pretty good game. weapons and are pretty standard but it's pretty hard to use for new players.
call of duty: world at war,"best call of duty in my opinion, best campaign and multiplayer. they should bring back ww2 games. 9/10"
call of duty: world at war,"best call of duty in my opinion, best campaign and multiplayer. they should bring back ww2 games. 9/10"
call of duty: world at war,"to this day, call of duty: world at war still holds up as one of the greatest first person shooters of all time. to give a full perspective on the game, i will do this review in three parts: campaign: probably the weakest aspect of the game, but still fun to run around play through world war ii environments. its story feels a bit less personal and epic as some of the other titles (modern warfare, black ops), however it isn't by any means bad and can still be enjoyed. the mechanics of the campaign can be somewhat odd, with things like random grenade spawning which cause a bit of annoyance. but, on the whole it's still a fun time. world at war also has a co-op campaign feature, something that has not been seen since in the series. multiplayer: this is where world at war really shines. in general, the game is designed around being skill based, and as such you are rewarded for being a good player. now, that doesn't mean there isn't the occasional iffy mechanic in the game (martyrdom), however most of the time you earn your kills and deserve your deaths. the ttk (time to kill) is higher than other games, making gun accurasy and controlling recoil key. the game has generally very strong maps (castle, cliffside, downfall, nightfire etc.), and each map generally accomidates to a variety of skill sets and has a variety of sightlines (again, reinforcing good aim and gun control being rewarded). all in all, this game has a near perfect multiplayer and to this day remains a great experience. bonus - zombies: although zombies has come to be expected out of modern treyarch call of duty titles, in world at war it was a hidden bonus mode that caught on like wildfire. that's right, world at war is where this whole zombies craze started. there are 4 zombies maps in total (although you can download additional countless ones via user created maps), including my personal favorite map zombies map ever, der riese. however, every map is enjoyable. the biggest weakness in world at war's zombies is the zombie grab, which can often cause frustration and being automatically down with no chance to get away. however, if you're good enough, you can avoid this for the most part. although future games are more refined (and brought these maps back), world at war zombies is still an incredibly enjoyable experience, and has an endless amount of mod content. extra and closing thoughts: as i mentioned in the zombies section, there is a wealth of moddable content for this game. this includes maps, guns, skins, modes etc., essentially creating a game you can spend an infinite amount of time and never be bored. in addition, pc players got all of world at war's dlc content for free! however, it is worth noting that the community [as of mid 2014, 5.5 years after release] is slowly dying out, and you could eventually run into an issue finding a desireable game. that being said, this is an excellent game, one of my personal favorite fps games of all time, and i highly recommend picking it up!"
call of duty: world at war,best game in the world 10/10
call of duty: world at war,this is the best game in the cod series in my opinon. on pc it never end the custom zombie maps are the best!
call of duty: world at war,the only cod game i will enjoy.
call of duty: world at war,zombies? check. no op shotguns? check. no '360 noscopes' and 'quickscopes'? check. no dlc money ♥♥♥♥♥s? check. custom maps for zombies? check. replayability? check. worth buying? triple check. 10/10
call of duty: world at war,the artillery in this game is so realistic it gave me ptsd
call of duty: world at war,"the only good call of duty, people say the older ones are awesome, but they were mediocre compared to this. pros:barely any kids there's a lot of realism involved actual recoil that's not fake engine trash. snipers aren't offensive and snipers don't quickscope. infact, it's impossible to quickscope since sniper in waw actually takes skill on aiming because of breathing patterns and shuttering. most alive cod on pc historically accurate on world war ii. cons:what ♥♥♥♥ing cons? it's one of the best 'modern' fpses ever made."
call of duty: world at war,the hardest call of duty game they've ever made in the history.also it's the second best cod besides modern warfare 1
call of duty: world at war,"got me fingers wet the day after getting tenth prestige on this back in the day, coincidence? i think not #realtalk"
call of duty: world at war,the biggest rush b in the history of man
call of duty: world at war,"this game is a blasr, and is deffinately not dead, way gnarlier than on consoles,, 32v32 multiplayer?!?! thank you"
call of duty: world at war,"call of duty world at war is a classic world war 2 first person shooter. infact it is one of the better ones. in the singleplayer campaign you switch between two fronts: the japanese-american and the russian-german front. both stories are alright, but the russian one has way more character development than the american one. the multiplayer is your basic call of duty multiplayer, but with (of course) ww2 guns. the multiplayer has small, but also some bigger maps. on some big maps you can even use tanks to destroy your enemies. after beating the capmpaign you unlock the zombie mode 'nazi zombies', which is the best thing about this game. fight the undead horde round by round as long as possible. arms yourself up with guns and perks and slay em all &gt;:3. this game also supports mods. there are many mods for this game which add more zombie-maps to play on. the modding community is still active. if you like ww2 and zombies cod waw is the game for you."
call of duty: world at war,"omg this game is awesome, world war 2 has start and you have to be ready to fight against germans and japanese the camping of this game is awesome and its realy long compare to other call of dutys. there are some multiplayers server so you can join the battle with friends, but the best part its zombies, if you get bored from the 4 zombie maps you have, you can also download a lot of maps from internet and play them with friend. 89/100"
call of duty: world at war,do you like zombies? do you like custom zombie maps? multiplayer is very hard but it can be fun!!
call of duty: world at war,"a campaign that will give you tons of hours of fun. even after replaying it for the 30th time, it's still great... and then there are zombies. 4 awesome maps that started the entire story. multiplayer is still great. prestige mode, customization and op weapons :3"
call of duty: world at war,"one of the damn best cod games out there. great campaign, nice multiplayer, and it started the hype of zombies. get it for custom maps :3"
call of duty: world at war,"this is the only call of duty game that actually doesnt suck. custom zombies are good, multiplayer is actually great and there is no hackers thanks to this new plugin thats on every server :d and there was a online bug to create a profile that was actually easy to fix so if you have this problem just google it and you will find your fix quickly :d."
call of duty: world at war,"i loved this game back in it's release and i just had a hit of nostalgia for it, so i bought it on the ps3 and found out it was hacked really bad, and i was told hacker's are virtually non-existant on the pc version, i'm glad i bought this on pc! hackers report: hacker threat: minimal activity level: moderately high overall, great game."
call of duty: world at war,last game that was good in the series...
call of duty: world at war,"probably one of the best cods.the multiplayer is a lot of fun.the weapons are just epic.driving a panzer is even more exciting.the campaign is interesting enough,and you can play it with friends.zombies-the best part of this game,the default ones are perfect,but the custom zombie maps make the game very very unusual (in a good way) campaign:8/10 multiplayer:8/10 zombies:9/10"
call of duty: world at war,this game will make you fap even harder than you fap regularly.
call of duty: world at war,"holy ♥♥♥♥! this is the best call of duty game ever made! world at war number five in a series of too many games! raahagrhgahgha! this game will blow the ♥♥♥♥ out of your ♥♥♥♥ and your brain out your ♥♥♥♥♥♥♥! delicious! the campaign is full of heartfelt moments such as [spoilers] and [spoilers]! tears of manliness! sure! do you like murdering mindless enemies on the field of combat! no? well then this game is for you! spray the blood of nazis and japs all over walls! gorey hell of a mess to clean! and if you think its over... no! there are ♥♥♥♥ing zombies! holy ♥♥♥♥ on a biscuit! re-kill the japs and nazis you already killed! they only live twice! and if youre sick of the original map mod the ♥♥♥♥ out of the game with new zombies maps and other mods for other things! what the absolute ♥♥♥♥ is that, i hear the sound of actually multiplayer! where people can tolerate the people on the other side of the screen! oh my diddily ♥♥♥♥! so if you like this game say 'i' and if you don't like this game say 'i hate america' the defense rests! 10000/1"
call of duty: world at war,one word: (custom) zombies
call of duty: world at war,"everybody buys this game for zombies, which is amazing, but i think that the rest of the game was and is highly underrated. the story mode is rich and exciting. multiplayer is still very good to play on. i've had little to no trouble finding games and the servers have very few if any cheaters on them. because it is a call of duty it uses the same gameplay mechanics that the most current one uses so to this day it still feels like a modern shooter. i would highly recommend this game... but wait for it to be on sale because it is not worth $20."
call of duty: world at war,extremely fun game to play with your friends. i can never get enough of the custom zombie maps that people are still making for this game. when playing on regular multiplayer you will need to watch for aim botters. it is not that wide of a issue so you wont run in to many. overall one of my favorite games to play.
call of duty: world at war,best ww2 sim out there cant w8 for call of duty vietnam.
call of duty: world at war,this is one of my absolute fav cods for pc thanks to moded zombies! you can't go wrong with world at war.
call of duty: world at war,"do you have friends? of course you do, everyone has friends. get 3 of your friends to buy this game and play co-op with you. the campaign is identical over co-op as single player, and its fun as hell! step 2, go rent a teamspeak server because skype sucks. jump on that mic and run through the campaign with your friends in one caffiene fuled night of pure call of duty bliss. enjoy the call of duty franchise before it got ruined with 13 year olds on xbox live, a lack of dedicated servers, and constant product endorsements from mountain dew and doritos! -pr0xidian"
call of duty: world at war,best cod in the franchise.
call of duty: world at war,got a gun were it made zombies into russian soldiers. i then made a army of angry russians. 11/10 would make an army again
call of duty: world at war,if a friend has this game you must game share!! my dad did that it is amazing game for when it came out!!!!!!!! i say 1000/10
call of duty: world at war,one of the best cod games of all time! this cod game introduced zombies to the community and people loved it. not to mention there are custom zombie maps which you can download for free. 10 outta 10 would play again
call of duty: world at war,"great game! real weapons, real war. we need more games like this one! not the modern fairytales with flying soldiers like black ops 3 or aw! activision, can you hear your fans?"
call of duty: world at war,"this is by far one of the best call of dutys, more people play this game then some of the new version eg black ops 2 custome zombies normal zombies multiplayer coop amazing campaign do i need to tell you more? get it now!!! while it's half price! it's a great deal!"
call of duty: world at war,"this game is absolutely amazing. many people consider it the last good cod came, and i wont say their wrong. the campaign is intense, although quite gory. the only downside i have founde is that almost every multiplayer server is hacked so you can barely play. the primary reason i got this game was for zombies. well, custom zombies. if you didn't know, you can download maps as a mod and play them. you could also make them, but thats extremely difficult. overall, this is a great game and worth every penny."
call of duty: world at war,best call of duty game ever. playing it in 2015.
call of duty: world at war,"to start the review there are four words you need to know about this game:'one of the best!'the rest of the review will consist of things that are great about this game in numerical order.1.amazing graphics-imressive.2.the dual battling campaign is amazing with the russians battling the germans and the americans over in japan.3.nazi zombies is the best mode ever-there are all most unlimited downloadable mapsto choose from such as zombiemodding and ugx_maps. some maps are straight up hilarious and other, battling to your last breath.4.npc's-npc's in this game are not those other npc's who shoot at walls over and over again and don't act like you want them to. 5.multiplayer-this is never ending fun! i love themaps where you can drive tanks and battle tank vs. tank battles.6. tis game is never laggy for me and my computer isn't the newest computer out there.7. if i had to rate this game it would be a 10/10, totally get this game!"
call of duty: world at war,call of duty: world at war is a blast! the campaign got boring after the first couple of missions and there isn't a multiplayer community anymore but zombies is so much fun! there is such an awesome custom zombies community and soooooo many maps you can play aside from the maps that come with the game! if you are into survival or wave type games then this is a must have and you need to buy this now!
call of duty: world at war,"a really good fps shooter. one of the best in the cod series. the campaign is good, but i'm not too big of a fan of the multiplayer. the best part of the game is zombies! i just love zombies. in my eyes, this game could have been made just for zombies, but that's me. i wish the cod team can go back to these kind of games and expecially zombies, i will definetly buy it, if they do."
call of duty: world at war,10/10 game custom zombies is amazing!
call of duty: world at war,"this is an honest review of call of duty: world at war there's few games that really outshine this one. i've been playing this game for a long time, even though it says i've only got 70 or so hours at the moment. my favorite gamemode is by far the zombies, don't get me wrong, the campaign and multiplayer are fantastic. but the zombies is where this game really shines in my opinion. pros: -awesome story -huge multiplayer maps with vehicles -extremely realistic hardcore mode -zombies -custom, downloadable zombies and multiplaer maps -an actually quality level pc port cons: -small-ish community -very hard to get into low-ping public zombies servers -graphics are outdated (not that it really matters to me, but it's a con for most people) -crashes happen when you try to switch your online profile -tanks are op (as they should be, but its none the less annoying) final verdict: overall, you could have many hours of fun with your friends in this game. if you have no friends who play this game, it is less of a rewarding experience. if you do buy this game, i would highly recommend playing through the campaign, it is really worth your time. score: 9.5/10"
call of duty: world at war,two words; custom zombies :3
call of duty: world at war,"this is the only cod what i like, the campaing is cool and the best is't the nazi zombies. this game don't have all thoose fuc.kings dlc of 15 dolars with zombies and ♥♥♥♥ maps, if you want more nazi zombies maps you can download from internet free."
call of duty: world at war,the fact that this game openly allows you to mod it is one i enjoy! mods are the reason i believe today some people still play the game!
call of duty: world at war,world at war is a good call of duty game. you can make custom mods or maps for zombies. zombies is good.
call of duty: world at war,"this game is absolutely perfect. instead of some weird ♥♥♥♥ing exo movements, bo2 and under were the best cods. you get zombies. fair guns. cool multiplayer. and a good campaign. when i play aw i shoot 201023 times and no bullets hit. the only thing is they need to add kino der toten for zombies . just sayin' :3, 10/10 would flashbang if i could"
call of duty: world at war,"call of duty: world at war is a great game. the campaign is engaging and replayable, the multiplayer is fun and enjoyable, and the zombies mode that was introduced from this game that is still in the newer treyarch titles is a fun game to play with friends. pros- [campaign]- good story and characters, engages you, challenges you, and is only the lead into the stories of bo1 and 2. [mp]- people still play this almost 9 year old game. [mp]- guns are varying, meaning you aren't going to get killed by one gun and one only (but beware of ppsh users) [zm]- simple and easy to learn. [zm]- fun for co-op or online. [zm]- custom zombies. [campaign]- this is a personal opinion, but this game is gorey-er than other cod campaigns, and i think it impoves immersion cons- [campaign]- although i said its challenging, sometimes it's too much so. [campaign]- the pacific theatre gets boring towards the end, and you almost want it to end there. [mp]- juggernaut. enough said. [mp]- anymore, most servers are not vanilla, meaning it will probably be modded in some way. [zm]- it gets repetitive after a while, due to simplicity. final verdict- campaign- 8.75/10. it's good, but not amazing. multiplayer- 9/10. probably the best multiplayer in a cod game. zombies- 9.5/10. the second best zombies mode so far, only behind black ops 1. overall [average of all scores]- 9.11/10. my favorite cod, and to many others one of the best in the series."
call of duty: world at war,"( first impression review ) awesome game though can't find a single person to play classic zombies :/ but overall good game love it though the multiplayer is something eh i'm not use to lol i've played through black ops and mw3 multiplayer and waw's multiplayer is way better it feels way down to the game for new players i haven't seen stuff like this in along time my vote 10/10 recommend you buy it :d ( edit 1) after playing this game for x ammount of tme and running it through 'most' of it's paces i've decided to edit my review of this game, the game is great all around but in some aspects/features it lacks so i'ma get down to my review at the bottom of this starting with the story mode. 1. story mode/single player- i found this game's story quite good though it's very laggy and hard to get into at first i give it a 5/10. 2. story mode/co op - when playing the story mode with friends my game as well as theirs would crash for no appearant reason and i have yet to find the cause i give the co op story mode a 2/10 3. networking/match making - when joining a co op round with a friend in rare times either person was unable to join the other's match and i have yet to find a cause or a fix to this issue and it is quite rare i give networking/matchmaking a 6/10 for all around. 4. solo mode zombies - i find this one of the best modes of the game i love it the most cause i can sit and play even with out cheats and go very far in waves or rounds and have music playing with out worrying about my team mates i give solo mode zombies a 10/10 5. co op zombies - i find it hard to find a match for zombies it's sometimes none existant when it is most of the time it's modded maps or people using cheats of some kind but for just private matchs with friends i give the co op zombies a 10/10 for online use i give it a 0/10 because i can't play in a public match because it's mostly private premade teams now. 6. multiplayer - i like the multiplayer of world at war but most of the servers are either using cheats or mods and it's extremely hard to find a match enless you custom search one for with out mods or cheats that is in the game mode you desire, also with most servers the health is very low that being said in most servers the bullets that it takes to kill you are around 3 to 5 rather than almost a full clip depending on the right happen i find this a major disappointment because it's hard to find the guy and shoot him before he shoots me and most times it's a one shot from accross the map so i give multiplayer a 6/10. 7. graghics/ effects - i have yet to put these through their paces because i'm still running on low settings because my laptop sucks but when i get my new computer and re run this game at max i'll revise my review and add my rating on these but for now i can't. 8. sound effects - i have to give the sound effects a strong 9/10 they are superb 99 times in each match depending on the weapon. 9. mechanics - the game is old that being said i can't even give it a strong review on these because of it being as old as it is so i'ma give the mechanics a 10/10 for them being as old as they are 10. playerbase - this game has good playerbase alot of nice peopl and such and it's very easy to get a co op or co op zombie match going this being said i give it a 10/10 11. taking out of all my reviews i give the entire game a 8/10 for it's age and the fact that in some features i can't really put them through their full potential yet i will however do so when i get a better computer."
call of duty: world at war,we need more players!!
call of duty: world at war,but i'm not done yet
call of duty: world at war,tl;dr at the bottom my second favorite call of duty!
call of duty: world at war,"7/10 - campaign = great | multiplayer = near death the campaign is amazing. still really fun to play. typical awesome cod. multiplayer is basically dead. there are some servers, but with heavy rules it's less fun to play than back in the day. most servers are crouch only. worth $10 for campaign. accidently reviewed"
call of duty: world at war,there was a war but not for the world
call of duty: world at war,best game ever: if you like first person shooters that revolve around ww2 then this is your game with so many ways you can play coop multiplayer and a zombie mode in coop and singleplayer this is one of the best ww2 actions games you will ever play
call of duty: world at war,this is pretty much the only cod game that is the best and does not suck apart from cod4. this supplies the best zombies and custom zombies. much cod games do not provide this awesome zombies and supply remakes which are terrible. this is the only zombies game that doesn't suck and guess what. all the hackers are excluded from this game unlike all the mw. remember when cod was good? no? well here it is.
call of duty: world at war,this game is amazing!!! i mostly play for the zombies but the campaign is also amazing and it's totally a game worth buying... and figuring out how to get custom zombies map's isn't that hard... maybe if anyone has the same maps as me we could play online! but anyway great game! / 10/10!!!
call of duty: world at war,good game to play with friends especially zombies 10/10 ign
call of duty: world at war,if only this game was remastered with modern graphics.....
